order_item_id,order_id,sku,product_name,category,quantity,unit_price
6792,4650,ELE-6128,Bluetooth Speaker,Electronics,1,177.14
6793,38,HOM-4355,Throw Blanket,Home,2,128.91
6794,14,KIT-2193,Mixing Bowls,Kitchen,1,143.46
6795,3519,ELE-3153,Bluetooth Speaker,Electronics,1,181.98
6796,814,ELE-5690,Wireless Earbuds,Electronics,1,95.77
6797,3863,APP-2324,Zip Hoodie,Apparel,1,18.06
6798,2330,OFF-6139,Ergo Mouse,Office,1,70.5
6799,2713,KIT-9474,Mixing Bowls,Kitchen,1,33.01
6800,1355,OFF-6279,Notebook Set,Office,3,58.82
6801,776,OUT-1289,Camp Chair,Outdoors,1,164.76
6802,4079,HOM-3352,Candle Set,Home,2,134.72
6803,3371,OFF-8628,Notebook Set,Office,5,159.47
6804,2058,KIT-9068,Spice Rack,Kitchen,1,50.97
6805,4297,KIT-6468,Cutting Board,Kitchen,1,167.39
6806,1137,ELE-8612,Bluetooth Speaker,Electronics,1,14.28
6807,4269,HOM-8318,Throw Blanket,Home,1,91.56
6808,2038,HOM-6617,Wall Clock,Home,1,35.83
6809,2515,HOM-4837,Candle Set,Home,1,156.87
6810,1322,HOM-1956,Wall Clock,Home,1,150.53
6811,2492,OFF-8462,Desk Organizer,Office,1,143.61
6812,1122,HOM-2168,Throw Blanket,Home,1,180.64
6813,2103,OUT-6955,Hiking Poles,Outdoors,4,180.67
6814,2040,OFF-6353,Notebook Set,Office,2,171.54
6815,698,OFF-3710,Standing Mat,Office,1,114.01
6816,862,ELE-1321,Wireless Earbuds,Electronics,1,56.47
6817,1785,ELE-1708,Bluetooth Speaker,Electronics,2,16.76
6818,4759,OFF-5164,Desk Organizer,Office,1,113.11
6819,3350,KIT-1898,Chef Knife,Kitchen,2,175.91
6820,3312,OFF-9629,Standing Mat,Office,1,66.9
6821,2484,HOM-6759,Table Lamp,Home,1,91.97
6822,3197,OFF-8660,Standing Mat,Office,1,133.83
6823,2403,APP-3873,Zip Hoodie,Apparel,1,69.44
6824,709,OFF-3399,Desk Organizer,Office,3,30.87
6825,3341,OUT-5576,Trail Backpack,Outdoors,1,41.22
6826,1418,ELE-7314,Webcam HD,Electronics,1,182.84
6827,2911,HOM-9342,Table Lamp,Home,3,185.51
6828,4990,OFF-2240,Ergo Mouse,Office,2,40.23
6829,179,KIT-6212,Cutting Board,Kitchen,1,98.26
6830,1806,ELE-5152,USB-C Hub,Electronics,1,114.88
6831,4239,OUT-7144,Insulated Bottle,Outdoors,1,48.9
6832,557,OUT-6754,Trail Backpack,Outdoors,1,140.82
6833,1640,KIT-8915,French Press,Kitchen,5,125.97
6834,1784,ELE-6247,Webcam HD,Electronics,5,72.14
6835,1171,OUT-6835,Hiking Poles,Outdoors,1,155.33
6836,3182,OFF-2111,Whiteboard,Office,1,123.52
6837,4541,OFF-4589,Ergo Mouse,Office,2,124.16
6838,4028,OFF-9642,Standing Mat,Office,4,175.3
6839,2556,KIT-9585,Cutting Board,Kitchen,3,43.48
6840,4360,OUT-2875,Hiking Poles,Outdoors,2,91.17
6841,194,APP-2287,Baseball Cap,Apparel,1,138.13
6842,2893,APP-1710,Crew Socks 3-Pack,Apparel,1,61.71
6843,4876,KIT-3009,Spice Rack,Kitchen,2,80.45
6844,4963,OUT-2415,Camp Chair,Outdoors,1,103.57
6845,226,ELE-2178,Webcam HD,Electronics,2,87.21
6846,1033,OFF-1128,Ergo Mouse,Office,3,140.44
6847,3397,OFF-2914,Desk Organizer,Office,1,81.28
6848,2137,HOM-7395,Throw Blanket,Home,1,123.93
6849,567,ELE-8888,Webcam HD,Electronics,1,8.91
6850,2177,HOM-3493,Wall Clock,Home,3,167.36
6851,1028,KIT-5872,Chef Knife,Kitchen,2,22.28
6852,11,KIT-5051,Cutting Board,Kitchen,1,136.24
6853,264,KIT-5037,Mixing Bowls,Kitchen,1,180.86
6854,2994,OFF-2973,Desk Organizer,Office,4,50.93
6855,293,HOM-9334,Wall Clock,Home,2,146.6
6856,504,APP-5116,Baseball Cap,Apparel,5,44.39
6857,669,OUT-2288,Insulated Bottle,Outdoors,2,125.21
6858,2293,OUT-2092,Insulated Bottle,Outdoors,3,103.07
6859,3165,KIT-1264,Mixing Bowls,Kitchen,2,110.63
6860,4055,OFF-6731,Desk Organizer,Office,1,65.45
6861,2419,APP-4105,Canvas Tote,Apparel,1,26.5
6862,780,HOM-5789,Wall Clock,Home,4,7.64
6863,4730,OFF-4163,Ergo Mouse,Office,1,25.9
6864,2932,KIT-6603,Chef Knife,Kitchen,1,8.14
6865,3374,APP-2795,Baseball Cap,Apparel,2,160.0
6866,3151,KIT-5423,Cutting Board,Kitchen,1,107.33
6867,907,HOM-5842,Throw Blanket,Home,3,172.54
6868,1917,OFF-1136,Standing Mat,Office,3,159.0
6869,185,OUT-5099,Headlamp,Outdoors,2,70.44
6870,4244,APP-9776,Rain Jacket,Apparel,1,39.34
6871,1324,OUT-7207,Hiking Poles,Outdoors,2,30.71
6872,4539,ELE-8107,Webcam HD,Electronics,3,30.14
6873,1449,OUT-4144,Headlamp,Outdoors,3,140.6
6874,2325,APP-6748,Rain Jacket,Apparel,4,29.48
6875,4824,ELE-8209,Webcam HD,Electronics,1,124.23
6876,536,KIT-4150,Chef Knife,Kitchen,1,45.16
6877,2267,APP-9027,Zip Hoodie,Apparel,1,131.96
6878,4251,APP-6434,Zip Hoodie,Apparel,1,140.02
6879,2834,APP-4753,Zip Hoodie,Apparel,1,50.6
6880,1727,KIT-8475,French Press,Kitchen,1,63.99
6881,4273,OUT-9350,Headlamp,Outdoors,3,126.07
6882,1588,HOM-6447,Table Lamp,Home,3,165.88
6883,1812,APP-4018,Crew Socks 3-Pack,Apparel,5,40.29
6884,3654,APP-1120,Baseball Cap,Apparel,1,101.75
6885,4032,ELE-8812,USB-C Hub,Electronics,4,69.12
6886,4048,KIT-6488,Mixing Bowls,Kitchen,1,40.37
6887,676,KIT-1739,Cutting Board,Kitchen,1,62.88
6888,1232,HOM-3176,Wall Clock,Home,5,189.94
6889,1538,HOM-8840,Candle Set,Home,2,108.19
6890,3056,HOM-1538,Wall Clock,Home,3,29.91
6891,2572,KIT-4930,Mixing Bowls,Kitchen,2,80.72
6892,3404,OFF-4092,Standing Mat,Office,1,69.0
6893,3075,KIT-5983,Spice Rack,Kitchen,2,117.84
6894,3930,OFF-2871,Standing Mat,Office,3,136.87
6895,2537,APP-6255,Rain Jacket,Apparel,1,36.56
6896,3194,OUT-4111,Hiking Poles,Outdoors,1,64.68
6897,2553,HOM-4424,Candle Set,Home,1,125.45
6898,4304,KIT-2782,Mixing Bowls,Kitchen,1,83.63
6899,1881,HOM-4027,Wall Clock,Home,3,155.3
6900,4942,ELE-6556,Wireless Earbuds,Electronics,1,27.56
6901,4184,HOM-8608,Wall Clock,Home,1,145.37
6902,2123,KIT-2864,Spice Rack,Kitchen,1,130.44
6903,2136,ELE-7082,Webcam HD,Electronics,2,187.69
6904,3251,APP-3973,Crew Socks 3-Pack,Apparel,4,84.6
6905,2241,OFF-8504,Notebook Set,Office,1,48.28
6906,831,HOM-5067,Candle Set,Home,1,73.91
6907,1346,OFF-4621,Desk Organizer,Office,1,116.9
6908,3457,APP-6483,Crew Socks 3-Pack,Apparel,2,35.09
6909,1751,ELE-5904,Power Bank,Electronics,1,13.64
6910,4650,OUT-7689,Hiking Poles,Outdoors,5,156.88
6911,3546,ELE-5475,USB-C Hub,Electronics,2,107.31
6912,1790,HOM-5231,Wall Clock,Home,1,76.88
6913,4752,OUT-4353,Headlamp,Outdoors,2,34.39
6914,1352,OFF-5690,Notebook Set,Office,2,47.93
6915,3879,HOM-3614,Wall Clock,Home,2,102.01
6916,1841,ELE-7402,Wireless Earbuds,Electronics,2,101.18
6917,3668,KIT-5318,French Press,Kitchen,3,88.98
6918,3579,OFF-4267,Ergo Mouse,Office,1,90.71
6919,4358,ELE-7617,Wireless Earbuds,Electronics,2,52.93
6920,940,KIT-3344,Spice Rack,Kitchen,1,117.31
6921,673,OFF-1931,Ergo Mouse,Office,2,69.73
6922,4682,OFF-5393,Ergo Mouse,Office,5,10.82
6923,2228,ELE-2058,Power Bank,Electronics,2,163.56
6924,4799,OFF-9752,Standing Mat,Office,2,127.15
6925,995,ELE-5729,Webcam HD,Electronics,1,21.61
6926,1074,HOM-6083,Storage Bin,Home,1,72.48
6927,1375,HOM-6391,Candle Set,Home,3,161.93
6928,4108,OFF-8539,Desk Organizer,Office,1,28.08
6929,1933,APP-5523,Baseball Cap,Apparel,1,22.97
6930,4641,ELE-1484,Wireless Earbuds,Electronics,1,165.89
6931,1470,APP-1598,Baseball Cap,Apparel,3,29.04
6932,1235,OFF-5252,Standing Mat,Office,2,111.22
6933,3749,HOM-4735,Storage Bin,Home,1,68.29
6934,4195,ELE-8124,Wireless Earbuds,Electronics,1,160.85
6935,2200,KIT-6882,Cutting Board,Kitchen,3,89.15
6936,152,HOM-5566,Wall Clock,Home,2,158.92
6937,3174,APP-9654,Zip Hoodie,Apparel,1,162.95
6938,4658,OFF-9729,Standing Mat,Office,2,95.79
6939,645,OFF-5629,Ergo Mouse,Office,5,181.04
6940,2314,ELE-2318,USB-C Hub,Electronics,1,58.54
6941,3110,ELE-4346,Bluetooth Speaker,Electronics,3,14.74
6942,3211,HOM-3346,Storage Bin,Home,1,32.47
6943,2215,KIT-7251,Cutting Board,Kitchen,1,51.97
6944,4246,OFF-1946,Ergo Mouse,Office,2,92.87
6945,3543,HOM-9305,Candle Set,Home,1,141.09
6946,2477,OFF-1732,Ergo Mouse,Office,2,16.64
6947,3528,APP-2931,Baseball Cap,Apparel,1,111.91
6948,2291,OFF-9397,Desk Organizer,Office,3,122.3
6949,3318,KIT-3005,Chef Knife,Kitchen,1,84.35
6950,2774,OFF-8446,Ergo Mouse,Office,5,87.41
6951,4943,APP-3246,Zip Hoodie,Apparel,1,89.43
6952,2754,HOM-4427,Candle Set,Home,1,124.37
6953,622,OFF-4416,Whiteboard,Office,1,140.86
6954,2031,OFF-2829,Ergo Mouse,Office,2,139.0
6955,2338,HOM-7438,Table Lamp,Home,2,89.23
6956,4297,ELE-8407,USB-C Hub,Electronics,1,20.31
6957,3550,APP-9921,Canvas Tote,Apparel,1,59.13
6958,3304,ELE-1644,USB-C Hub,Electronics,1,82.71
6959,2478,APP-6202,Baseball Cap,Apparel,1,47.45
6960,3158,KIT-7401,Cutting Board,Kitchen,1,136.19
6961,929,HOM-3342,Candle Set,Home,3,155.39
6962,1442,HOM-5655,Throw Blanket,Home,5,40.49
6963,465,HOM-9994,Storage Bin,Home,3,172.37
6964,2476,KIT-8306,Spice Rack,Kitchen,2,138.1
6965,1761,OUT-2515,Camp Chair,Outdoors,1,43.75
6966,3665,KIT-4567,Spice Rack,Kitchen,2,122.24
6967,2843,OFF-2323,Notebook Set,Office,1,30.75
6968,1064,OFF-1394,Desk Organizer,Office,1,45.26
6969,119,KIT-6260,French Press,Kitchen,4,168.46
6970,58,KIT-6273,Spice Rack,Kitchen,1,139.5
6971,3871,KIT-2282,French Press,Kitchen,4,21.78
6972,1851,OFF-9823,Desk Organizer,Office,1,166.76
6973,3371,OFF-6114,Ergo Mouse,Office,2,106.91
6974,1211,OUT-4674,Headlamp,Outdoors,1,107.42
6975,158,KIT-5091,Cutting Board,Kitchen,2,158.99
6976,3553,KIT-4255,Mixing Bowls,Kitchen,4,81.03
6977,2451,KIT-5650,Chef Knife,Kitchen,1,82.76
6978,4963,APP-7891,Rain Jacket,Apparel,1,129.53
6979,2618,OFF-9275,Notebook Set,Office,1,20.67
6980,3261,KIT-5726,Spice Rack,Kitchen,2,34.65
6981,4740,HOM-4865,Table Lamp,Home,1,120.53
6982,4134,OFF-9562,Standing Mat,Office,5,45.48
6983,1206,ELE-1635,Wireless Earbuds,Electronics,5,109.39
6984,4243,KIT-1117,Chef Knife,Kitchen,1,49.02
6985,1161,KIT-5915,Mixing Bowls,Kitchen,5,87.48
6986,1942,ELE-6062,Wireless Earbuds,Electronics,1,8.07
6987,4391,HOM-5414,Wall Clock,Home,1,69.08
6988,3980,APP-5369,Zip Hoodie,Apparel,2,61.91
6989,4063,OFF-9993,Standing Mat,Office,1,144.01
6990,355,HOM-3139,Table Lamp,Home,2,124.14
6991,669,ELE-2077,Power Bank,Electronics,1,174.03
6992,4893,ELE-5786,Wireless Earbuds,Electronics,2,142.22
6993,3643,OFF-4929,Desk Organizer,Office,5,171.74
6994,231,KIT-5928,Cutting Board,Kitchen,1,15.42
6995,4972,KIT-4331,Mixing Bowls,Kitchen,1,174.8
6996,1292,OUT-5807,Headlamp,Outdoors,1,19.11
6997,4491,OUT-8076,Hiking Poles,Outdoors,3,175.53
6998,3400,ELE-8006,Webcam HD,Electronics,2,87.13
6999,1532,OFF-3053,Ergo Mouse,Office,2,10.62
7000,1394,OFF-7012,Ergo Mouse,Office,3,106.92
7001,722,ELE-6056,Wireless Earbuds,Electronics,1,139.19
7002,4319,KIT-6637,Cutting Board,Kitchen,4,123.28
7003,1734,ELE-6644,Webcam HD,Electronics,1,94.6
7004,4568,HOM-2947,Wall Clock,Home,1,34.8
7005,4138,OFF-1689,Notebook Set,Office,1,173.41
7006,202,APP-7863,Rain Jacket,Apparel,2,75.32
7007,353,OFF-6475,Standing Mat,Office,2,22.93
7008,118,APP-1814,Zip Hoodie,Apparel,3,94.71
7009,180,OFF-9897,Ergo Mouse,Office,3,67.65
7010,1040,OUT-3638,Insulated Bottle,Outdoors,1,143.94
7011,2084,APP-4816,Crew Socks 3-Pack,Apparel,1,42.13
7012,4522,KIT-3867,Chef Knife,Kitchen,2,20.51
7013,1768,OUT-1246,Hiking Poles,Outdoors,1,50.67
7014,1758,APP-3283,Canvas Tote,Apparel,1,154.25
7015,193,OUT-8675,Insulated Bottle,Outdoors,1,22.12
7016,3032,OUT-9324,Camp Chair,Outdoors,4,167.06
7017,4349,HOM-9315,Table Lamp,Home,5,163.07
7018,2162,ELE-2637,Webcam HD,Electronics,1,69.52
7019,2291,HOM-2839,Wall Clock,Home,2,125.55
7020,4121,OFF-6036,Desk Organizer,Office,3,128.56
7021,3708,KIT-7893,French Press,Kitchen,2,139.37
7022,1605,HOM-5460,Throw Blanket,Home,3,46.7
7023,362,KIT-9970,French Press,Kitchen,3,98.65
7024,2952,KIT-6731,Spice Rack,Kitchen,1,7.58
7025,3522,HOM-3490,Candle Set,Home,1,160.39
7026,274,KIT-5521,Spice Rack,Kitchen,2,183.6
7027,2061,HOM-4208,Storage Bin,Home,1,19.29
7028,1677,KIT-7242,Spice Rack,Kitchen,2,163.66
7029,2755,OUT-6587,Headlamp,Outdoors,3,17.84
7030,1281,HOM-9706,Throw Blanket,Home,1,41.76
7031,2434,OUT-3506,Headlamp,Outdoors,1,74.62
7032,1740,HOM-7491,Wall Clock,Home,1,106.94
7033,3029,OFF-5178,Notebook Set,Office,1,122.17
7034,366,ELE-1665,Bluetooth Speaker,Electronics,2,114.89
7035,4149,HOM-1298,Wall Clock,Home,1,157.35
7036,619,KIT-1981,Mixing Bowls,Kitchen,1,12.69
7037,1806,ELE-4958,Webcam HD,Electronics,1,118.05
7038,4628,OUT-3868,Insulated Bottle,Outdoors,1,72.76
7039,1975,OFF-6250,Ergo Mouse,Office,1,97.45
7040,2682,HOM-7154,Candle Set,Home,1,40.83
7041,1299,APP-1770,Crew Socks 3-Pack,Apparel,1,64.23
7042,1617,OUT-9842,Trail Backpack,Outdoors,1,48.71
7043,314,KIT-4031,Chef Knife,Kitchen,1,93.54
7044,2191,ELE-9044,Power Bank,Electronics,1,125.04
7045,4234,KIT-3234,French Press,Kitchen,4,70.38
7046,4598,KIT-3622,Chef Knife,Kitchen,3,63.86
7047,906,KIT-3285,French Press,Kitchen,3,136.76
7048,2433,ELE-4809,Webcam HD,Electronics,4,136.82
7049,2339,OUT-4062,Hiking Poles,Outdoors,1,120.74
7050,1629,OFF-1093,Desk Organizer,Office,1,158.64
7051,3006,KIT-1091,Mixing Bowls,Kitchen,3,155.75
7052,1547,KIT-1181,Cutting Board,Kitchen,1,52.77
7053,2232,OFF-6925,Notebook Set,Office,4,109.9
7054,4191,HOM-9462,Storage Bin,Home,1,60.26
7055,1959,KIT-4379,Mixing Bowls,Kitchen,1,55.15
7056,93,HOM-1345,Candle Set,Home,1,10.67
7057,4465,ELE-4638,Wireless Earbuds,Electronics,2,19.84
7058,2455,ELE-6641,Webcam HD,Electronics,1,111.49
7059,4404,OUT-2177,Insulated Bottle,Outdoors,3,172.84
7060,2068,OFF-5717,Standing Mat,Office,1,17.85
7061,1748,APP-8844,Rain Jacket,Apparel,5,170.31
7062,173,OFF-4755,Desk Organizer,Office,2,103.66
7063,4369,OFF-7457,Notebook Set,Office,1,180.39
7064,699,OFF-9444,Standing Mat,Office,2,148.46
7065,4019,HOM-8938,Table Lamp,Home,1,76.68
7066,2857,APP-3334,Rain Jacket,Apparel,2,86.56
7067,4258,OUT-9896,Insulated Bottle,Outdoors,1,16.61
7068,1367,HOM-4652,Candle Set,Home,3,144.62
7069,3945,ELE-5285,Bluetooth Speaker,Electronics,1,168.29
7070,3907,KIT-1465,French Press,Kitchen,1,71.51
7071,4503,APP-3958,Canvas Tote,Apparel,1,109.42
7072,413,HOM-5060,Table Lamp,Home,1,99.9
7073,4132,APP-9787,Rain Jacket,Apparel,2,156.64
7074,762,APP-9457,Zip Hoodie,Apparel,2,39.17
7075,1847,OUT-1755,Trail Backpack,Outdoors,2,54.43
7076,2295,OUT-9751,Camp Chair,Outdoors,3,173.51
7077,541,KIT-3363,Cutting Board,Kitchen,1,13.98
7078,1228,ELE-7702,Bluetooth Speaker,Electronics,1,46.63
7079,2136,OUT-5050,Insulated Bottle,Outdoors,1,37.88
7080,2635,APP-7401,Rain Jacket,Apparel,1,122.35
7081,981,APP-6791,Crew Socks 3-Pack,Apparel,1,90.15
7082,908,OFF-8374,Notebook Set,Office,4,110.3
7083,1180,KIT-8025,Cutting Board,Kitchen,1,31.99
7084,2996,KIT-5243,Chef Knife,Kitchen,1,7.01
7085,1479,OUT-6195,Trail Backpack,Outdoors,2,57.34
7086,3371,APP-3460,Canvas Tote,Apparel,5,10.25
7087,3518,HOM-8783,Table Lamp,Home,3,153.02
7088,3404,APP-7123,Zip Hoodie,Apparel,3,49.19
7089,920,HOM-5784,Throw Blanket,Home,1,16.7
7090,492,KIT-6384,Chef Knife,Kitchen,2,154.44
7091,2108,HOM-7431,Candle Set,Home,1,50.86
7092,408,HOM-6881,Storage Bin,Home,2,179.48
7093,4073,APP-5328,Baseball Cap,Apparel,2,117.37
7094,3243,OUT-4733,Hiking Poles,Outdoors,1,33.29
7095,3278,ELE-5049,Power Bank,Electronics,1,37.55
7096,4159,OFF-5576,Ergo Mouse,Office,3,120.02
7097,4794,HOM-7408,Wall Clock,Home,1,154.33
7098,4911,HOM-4587,Wall Clock,Home,2,154.97
7099,2753,OUT-2723,Insulated Bottle,Outdoors,2,60.25
7100,3415,HOM-8447,Storage Bin,Home,3,181.72
7101,4413,OFF-7709,Desk Organizer,Office,2,18.25
7102,1709,OUT-2511,Camp Chair,Outdoors,1,87.38
7103,1527,HOM-8497,Throw Blanket,Home,2,174.26
7104,2857,OFF-2097,Standing Mat,Office,1,96.03
7105,1461,ELE-6597,Bluetooth Speaker,Electronics,1,47.95
7106,3625,KIT-8477,Mixing Bowls,Kitchen,2,134.35
7107,1128,OUT-3463,Hiking Poles,Outdoors,3,56.99
7108,4716,OUT-7568,Camp Chair,Outdoors,1,14.06
7109,3816,OFF-3832,Whiteboard,Office,1,46.54
7110,4552,OFF-8764,Notebook Set,Office,2,145.11
7111,2990,OUT-4032,Insulated Bottle,Outdoors,1,99.15
7112,3718,OFF-7292,Notebook Set,Office,1,124.61
7113,4699,OFF-8172,Ergo Mouse,Office,1,142.38
7114,960,ELE-8573,Bluetooth Speaker,Electronics,1,61.91
7115,3375,OFF-1032,Standing Mat,Office,1,60.82
7116,2139,OUT-3681,Headlamp,Outdoors,2,163.08
7117,3266,KIT-7356,Chef Knife,Kitchen,3,165.17
7118,4994,ELE-8289,Power Bank,Electronics,2,167.87
7119,4666,OUT-7279,Headlamp,Outdoors,1,154.6
7120,3497,KIT-8420,Mixing Bowls,Kitchen,3,49.2
7121,3074,OUT-7097,Insulated Bottle,Outdoors,1,50.67
7122,94,ELE-6918,Webcam HD,Electronics,1,53.99
7123,4579,APP-4207,Crew Socks 3-Pack,Apparel,5,49.34
7124,4101,OFF-2601,Notebook Set,Office,1,65.07
7125,1223,OFF-1073,Desk Organizer,Office,3,170.44
7126,3844,OFF-9147,Notebook Set,Office,1,124.36
7127,4758,KIT-9798,Spice Rack,Kitchen,2,29.61
7128,4232,HOM-7787,Wall Clock,Home,2,82.79
7129,2138,ELE-1060,USB-C Hub,Electronics,1,175.89
7130,215,HOM-3941,Table Lamp,Home,2,60.83
7131,3178,OUT-7770,Camp Chair,Outdoors,1,93.54
7132,2945,OFF-7520,Ergo Mouse,Office,1,40.51
7133,3305,APP-1859,Baseball Cap,Apparel,1,46.96
7134,4342,HOM-3876,Table Lamp,Home,1,184.32
7135,4277,APP-2939,Crew Socks 3-Pack,Apparel,1,79.35
7136,4906,ELE-7639,Webcam HD,Electronics,3,112.4
7137,2993,OUT-5857,Hiking Poles,Outdoors,1,45.36
7138,2582,OFF-5290,Whiteboard,Office,5,131.26
7139,3744,ELE-5914,Bluetooth Speaker,Electronics,1,15.79
7140,1093,OUT-7363,Trail Backpack,Outdoors,2,154.58
7141,4811,OUT-5115,Hiking Poles,Outdoors,4,27.26
7142,4950,ELE-7713,Webcam HD,Electronics,2,96.68
7143,938,KIT-1470,Chef Knife,Kitchen,4,174.91
7144,4662,OUT-7581,Hiking Poles,Outdoors,1,129.33
7145,430,HOM-1224,Table Lamp,Home,1,175.26
7146,3524,APP-4558,Zip Hoodie,Apparel,2,31.97
7147,2816,APP-3310,Zip Hoodie,Apparel,1,63.87
7148,1354,APP-7576,Rain Jacket,Apparel,1,121.49
7149,1212,KIT-3774,Chef Knife,Kitchen,1,189.97
7150,216,OFF-2735,Standing Mat,Office,1,41.61
7151,3300,APP-6703,Rain Jacket,Apparel,1,134.09
7152,800,OUT-6234,Hiking Poles,Outdoors,1,119.25
7153,1805,OUT-6301,Trail Backpack,Outdoors,1,116.69
7154,1448,OUT-9376,Insulated Bottle,Outdoors,4,155.02
7155,3038,KIT-3500,Mixing Bowls,Kitchen,1,140.46
7156,1570,KIT-5698,Chef Knife,Kitchen,2,163.49
7157,3321,ELE-4872,Bluetooth Speaker,Electronics,3,100.36
7158,3000,OFF-5751,Whiteboard,Office,1,116.74
7159,4776,ELE-9964,Webcam HD,Electronics,1,110.59
7160,1828,OUT-1980,Camp Chair,Outdoors,1,112.85
7161,4055,ELE-4662,Wireless Earbuds,Electronics,2,53.45
7162,4428,OFF-7307,Notebook Set,Office,2,171.58
7163,3826,OFF-9829,Standing Mat,Office,4,41.65
7164,824,HOM-8928,Storage Bin,Home,2,13.79
7165,1566,KIT-9184,Spice Rack,Kitchen,1,138.55
7166,4154,KIT-6584,Spice Rack,Kitchen,1,146.19
7167,1479,OFF-1881,Ergo Mouse,Office,1,143.13
7168,3790,KIT-4327,Mixing Bowls,Kitchen,1,101.01
7169,251,APP-5197,Crew Socks 3-Pack,Apparel,2,155.73
7170,1352,KIT-6118,Mixing Bowls,Kitchen,2,29.53
7171,66,APP-4362,Zip Hoodie,Apparel,3,177.5
7172,275,KIT-7336,Spice Rack,Kitchen,1,75.64
7173,1557,HOM-8960,Wall Clock,Home,2,119.63
7174,2445,HOM-2042,Throw Blanket,Home,4,87.14
7175,2316,OUT-6158,Hiking Poles,Outdoors,3,95.99
7176,1385,KIT-2385,French Press,Kitchen,2,52.8
7177,2731,OUT-8477,Camp Chair,Outdoors,4,165.2
7178,1455,APP-3451,Zip Hoodie,Apparel,1,113.35
7179,4690,HOM-8761,Wall Clock,Home,3,135.14
7180,936,OUT-1794,Trail Backpack,Outdoors,1,123.5
7181,1674,KIT-1640,Chef Knife,Kitchen,3,173.5
7182,4266,APP-8355,Crew Socks 3-Pack,Apparel,1,45.48
7183,457,OUT-9034,Headlamp,Outdoors,3,55.07
7184,1862,HOM-4177,Storage Bin,Home,2,8.01
7185,843,APP-3159,Crew Socks 3-Pack,Apparel,1,99.29
7186,368,OFF-3368,Desk Organizer,Office,1,48.07
7187,3807,ELE-6274,Bluetooth Speaker,Electronics,3,14.59
7188,4213,OUT-9130,Camp Chair,Outdoors,1,61.66
7189,286,OUT-9255,Insulated Bottle,Outdoors,1,148.18
7190,2745,ELE-7048,USB-C Hub,Electronics,3,119.5
7191,1196,OFF-6458,Standing Mat,Office,2,98.35
7192,1983,ELE-1648,Webcam HD,Electronics,2,35.25
7193,4204,OUT-5848,Insulated Bottle,Outdoors,2,87.72
7194,3435,APP-2566,Baseball Cap,Apparel,1,160.76
7195,3345,OFF-6209,Standing Mat,Office,3,35.89
7196,1024,ELE-6424,Wireless Earbuds,Electronics,1,79.77
7197,901,APP-7400,Baseball Cap,Apparel,1,108.29
7198,2765,OFF-2713,Ergo Mouse,Office,1,20.29
7199,1069,OFF-9788,Desk Organizer,Office,2,102.09
7200,71,APP-4480,Zip Hoodie,Apparel,2,129.66
7201,1483,APP-7559,Baseball Cap,Apparel,1,159.62
7202,2376,APP-9212,Crew Socks 3-Pack,Apparel,1,54.79
7203,4241,APP-9425,Canvas Tote,Apparel,3,180.93
7204,360,OUT-1824,Headlamp,Outdoors,1,113.04
7205,4495,OUT-9652,Headlamp,Outdoors,2,117.9
7206,4735,APP-9924,Canvas Tote,Apparel,3,62.72
7207,2294,ELE-1635,Webcam HD,Electronics,1,78.02
7208,287,OFF-6037,Standing Mat,Office,1,131.35
7209,1088,ELE-9624,Power Bank,Electronics,2,10.37
7210,8,OUT-9171,Hiking Poles,Outdoors,1,104.56
7211,4121,ELE-4765,Bluetooth Speaker,Electronics,1,184.45
7212,1806,HOM-7346,Table Lamp,Home,3,92.07
7213,497,APP-9080,Zip Hoodie,Apparel,2,71.67
7214,4430,APP-3362,Crew Socks 3-Pack,Apparel,4,134.39
7215,4817,KIT-4675,Chef Knife,Kitchen,1,47.31
7216,2037,HOM-9520,Wall Clock,Home,3,100.19
7217,2131,KIT-5977,Chef Knife,Kitchen,3,84.3
7218,3984,APP-3246,Zip Hoodie,Apparel,1,129.92
7219,919,ELE-5932,Bluetooth Speaker,Electronics,2,63.73
7220,4213,APP-3387,Crew Socks 3-Pack,Apparel,2,145.43
7221,600,ELE-7371,Wireless Earbuds,Electronics,3,24.12
7222,29,OUT-5043,Camp Chair,Outdoors,4,95.67
7223,4756,KIT-4792,Mixing Bowls,Kitchen,1,120.42
7224,2744,ELE-7451,Bluetooth Speaker,Electronics,1,41.81
7225,4043,HOM-6040,Throw Blanket,Home,1,123.16
7226,2445,ELE-5970,Bluetooth Speaker,Electronics,4,25.76
7227,618,OUT-6610,Headlamp,Outdoors,5,183.19
7228,1682,KIT-4276,French Press,Kitchen,1,57.11
7229,2988,ELE-3562,Wireless Earbuds,Electronics,2,52.97
7230,680,HOM-8123,Candle Set,Home,2,84.74
7231,3746,OUT-7281,Trail Backpack,Outdoors,1,170.83
7232,4110,KIT-7271,Cutting Board,Kitchen,1,146.74
7233,1235,ELE-5624,Power Bank,Electronics,2,24.3
7234,4157,APP-2399,Zip Hoodie,Apparel,4,171.44
7235,4887,ELE-8735,Power Bank,Electronics,4,155.74
7236,551,APP-2851,Baseball Cap,Apparel,4,92.93
7237,466,KIT-8804,Cutting Board,Kitchen,2,48.79
7238,1061,APP-8562,Baseball Cap,Apparel,2,49.3
7239,2498,KIT-5590,Mixing Bowls,Kitchen,1,148.2
