order_id,customer_id,order_date,status,channel
1546,455,2026-06-03,delivered,web
1547,155,2025-08-18,placed,web
1548,372,2025-09-08,delivered,web
1549,110,2025-08-22,delivered,web
1550,175,2026-05-27,shipped,web
1551,408,2026-04-08,delivered,web
1552,397,2025-12-08,delivered,partner
1553,57,2025-08-05,delivered,web
1554,260,2026-01-03,placed,mobile
1555,482,2025-09-07,delivered,mobile
1556,3,2026-02-23,shipped,web
1557,382,2026-04-29,delivered,partner
1558,322,2026-06-11,delivered,mobile
1559,180,2025-12-06,shipped,mobile
1560,367,2026-04-25,delivered,mobile
1561,267,2025-11-09,placed,web
1562,99,2026-01-06,delivered,web
1563,218,2026-02-01,placed,web
1564,455,2025-09-10,delivered,web
1565,190,2026-06-17,delivered,mobile
1566,266,2026-01-24,delivered,mobile
1567,326,2026-02-07,cancelled,mobile
1568,486,2026-03-13,delivered,web
1569,84,2025-09-17,delivered,web
1570,235,2025-09-10,cancelled,web
1571,271,2025-09-04,delivered,web
1572,17,2025-09-24,cancelled,web
1573,488,2025-09-04,delivered,web
1574,62,2026-01-11,delivered,web
1575,79,2025-09-04,delivered,partner
1576,156,2025-12-03,delivered,mobile
1577,73,2026-05-03,delivered,partner
1578,157,2025-11-28,shipped,mobile
1579,251,2025-07-07,placed,web
1580,446,2025-07-28,delivered,mobile
1581,290,2026-02-22,cancelled,mobile
1582,244,2026-05-12,placed,web
1583,326,2026-02-26,delivered,mobile
1584,77,2025-12-19,placed,mobile
1585,320,2026-01-31,delivered,partner
1586,174,2026-04-08,placed,mobile
1587,227,2025-11-25,delivered,partner
1588,363,2025-07-18,delivered,mobile
1589,363,2025-12-11,delivered,web
1590,287,2025-08-18,shipped,mobile
1591,296,2025-08-02,cancelled,web
1592,385,2026-03-06,delivered,web
1593,338,2026-04-04,shipped,web
1594,403,2025-10-19,shipped,mobile
1595,455,2026-04-28,delivered,mobile
1596,311,2025-12-17,delivered,web
1597,442,2025-07-17,shipped,web
1598,13,2026-04-02,shipped,web
1599,59,2025-08-25,delivered,web
1600,94,2025-11-13,delivered,web
1601,488,2026-01-30,delivered,web
1602,493,2025-12-19,shipped,mobile
1603,153,2026-01-21,placed,web
1604,458,2025-12-18,shipped,partner
1605,461,2025-09-05,placed,web
1606,306,2026-05-02,shipped,web
1607,259,2026-01-19,cancelled,web
1608,163,2026-02-28,delivered,web
1609,15,2026-01-30,delivered,partner
1610,10,2025-11-20,delivered,mobile
1611,52,2025-11-09,delivered,mobile
1612,65,2025-12-08,delivered,web
1613,434,2026-05-27,delivered,mobile
1614,73,2026-01-13,delivered,web
1615,126,2026-04-07,cancelled,partner
1616,285,2026-02-22,placed,mobile
1617,493,2026-05-19,shipped,partner
1618,1,2025-08-05,cancelled,web
1619,307,2025-11-11,delivered,web
1620,180,2026-05-25,shipped,mobile
1621,145,2025-07-29,shipped,web
1622,36,2025-12-06,placed,mobile
1623,426,2025-09-15,delivered,partner
1624,450,2026-02-12,shipped,web
1625,411,2025-12-15,delivered,partner
1626,326,2025-11-16,cancelled,mobile
1627,140,2025-11-08,delivered,web
1628,108,2026-02-26,cancelled,web
1629,468,2026-06-25,placed,partner
1630,312,2026-03-06,placed,web
1631,89,2026-02-02,delivered,mobile
1632,251,2026-01-23,delivered,mobile
1633,333,2026-06-04,placed,web
1634,427,2026-06-14,delivered,web
1635,498,2026-01-14,delivered,web
1636,91,2026-06-27,cancelled,web
1637,190,2025-10-12,delivered,web
1638,11,2025-11-26,delivered,mobile
1639,99,2025-08-21,delivered,mobile
1640,414,2025-10-27,shipped,web
1641,186,2025-07-24,shipped,partner
1642,362,2026-05-12,shipped,web
1643,421,2026-05-28,delivered,partner
1644,292,2026-03-19,delivered,mobile
1645,338,2026-04-21,delivered,mobile
1646,90,2025-08-08,delivered,mobile
1647,66,2025-11-15,cancelled,partner
1648,452,2026-03-30,delivered,web
1649,435,2026-06-18,placed,partner
1650,348,2026-04-04,delivered,mobile
1651,453,2026-02-23,placed,web
1652,345,2026-06-03,placed,partner
1653,222,2026-01-30,shipped,mobile
1654,239,2026-03-16,delivered,mobile
1655,453,2025-10-28,placed,partner
1656,273,2026-02-20,shipped,web
1657,172,2025-08-16,delivered,mobile
1658,378,2025-10-29,cancelled,web
1659,39,2025-11-10,shipped,web
1660,33,2026-05-22,delivered,web
1661,222,2025-07-18,delivered,mobile
1662,172,2025-11-11,shipped,web
1663,491,2025-12-27,delivered,mobile
1664,267,2025-11-04,cancelled,mobile
1665,318,2026-02-15,delivered,mobile
1666,297,2025-09-07,placed,web
1667,18,2026-01-15,shipped,mobile
1668,34,2025-09-09,placed,mobile
1669,29,2025-12-07,delivered,web
1670,53,2026-06-17,placed,web
1671,436,2026-01-17,delivered,mobile
1672,211,2025-11-02,delivered,mobile
1673,320,2025-07-11,delivered,web
1674,220,2026-05-19,delivered,web
1675,481,2026-06-16,delivered,web
1676,169,2026-05-02,shipped,web
1677,305,2026-07-06,placed,mobile
1678,100,2026-04-25,placed,web
1679,182,2026-02-06,delivered,mobile
1680,96,2025-11-07,placed,web
1681,66,2025-12-12,delivered,web
1682,334,2026-01-05,shipped,partner
1683,398,2025-09-18,placed,web
1684,176,2025-12-02,delivered,web
1685,301,2026-06-07,delivered,web
1686,260,2026-04-18,delivered,web
1687,101,2025-10-16,delivered,web
1688,36,2025-12-27,shipped,web
1689,355,2026-03-02,delivered,web
1690,297,2026-04-21,cancelled,mobile
1691,215,2025-12-21,shipped,web
1692,405,2025-07-27,delivered,partner
1693,328,2025-10-28,delivered,web
1694,110,2025-11-05,delivered,mobile
1695,418,2025-12-22,delivered,web
1696,205,2025-10-08,delivered,web
1697,6,2025-08-12,delivered,mobile
1698,73,2025-12-01,delivered,mobile
1699,468,2026-01-06,placed,web
1700,102,2025-11-28,shipped,partner
1701,369,2025-10-03,shipped,mobile
1702,92,2025-10-14,placed,mobile
1703,467,2025-08-26,placed,mobile
1704,195,2026-06-06,delivered,web
1705,480,2025-10-21,shipped,web
1706,415,2026-01-12,delivered,partner
1707,410,2026-05-21,delivered,partner
1708,34,2025-09-04,placed,partner
1709,407,2025-10-11,shipped,web
1710,192,2025-12-15,delivered,partner
1711,126,2025-07-29,delivered,mobile
1712,438,2026-04-06,shipped,web
1713,127,2025-08-02,delivered,web
1714,65,2026-03-23,cancelled,partner
1715,108,2025-08-16,delivered,mobile
1716,315,2025-08-08,shipped,web
1717,452,2026-06-01,delivered,web
1718,266,2026-02-28,shipped,mobile
1719,270,2026-06-26,delivered,partner
1720,243,2025-11-20,delivered,mobile
1721,405,2026-04-30,delivered,web
1722,459,2025-10-17,delivered,web
1723,112,2025-12-09,delivered,web
1724,81,2026-01-13,shipped,web
1725,385,2025-08-18,shipped,web
1726,118,2026-04-30,placed,web
1727,173,2026-02-09,delivered,web
1728,189,2026-03-17,shipped,web
1729,92,2026-02-17,shipped,mobile
1730,184,2025-08-17,shipped,web
1731,280,2026-05-31,placed,web
1732,117,2025-08-25,placed,web
1733,280,2025-10-16,shipped,mobile
1734,129,2025-12-07,delivered,mobile
1735,433,2025-11-23,shipped,mobile
1736,71,2026-04-10,cancelled,web
1737,154,2025-11-27,delivered,mobile
1738,207,2026-01-29,delivered,mobile
1739,7,2026-03-04,delivered,partner
1740,488,2025-09-20,delivered,web
1741,371,2025-10-21,delivered,web
1742,403,2026-04-14,delivered,mobile
1743,237,2025-12-27,delivered,web
1744,97,2026-02-10,delivered,mobile
1745,108,2026-02-15,delivered,mobile
1746,192,2025-09-15,delivered,web
1747,483,2025-07-10,delivered,mobile
1748,182,2025-12-26,shipped,web
1749,386,2026-01-28,delivered,mobile
1750,154,2025-12-19,delivered,mobile
1751,17,2025-09-15,shipped,partner
1752,170,2026-04-22,delivered,mobile
1753,312,2026-04-25,delivered,partner
1754,105,2026-01-22,placed,web
1755,244,2025-08-30,shipped,partner
1756,328,2025-12-08,placed,web
1757,284,2025-10-04,placed,mobile
1758,251,2025-07-19,shipped,web
1759,494,2026-01-19,shipped,web
1760,338,2026-03-31,placed,web
1761,266,2025-07-11,shipped,partner
1762,211,2026-01-22,shipped,web
1763,275,2026-02-05,delivered,web
1764,490,2025-10-19,placed,web
1765,222,2026-07-04,delivered,web
1766,295,2025-12-11,delivered,web
1767,351,2026-02-25,shipped,web
1768,74,2026-02-19,placed,web
1769,414,2025-11-09,delivered,partner
1770,451,2026-03-14,delivered,mobile
1771,378,2025-08-21,shipped,partner
1772,234,2025-12-30,delivered,mobile
1773,153,2026-01-22,delivered,mobile
1774,90,2026-02-03,shipped,partner
1775,376,2026-02-12,delivered,partner
1776,94,2026-06-28,delivered,web
1777,485,2025-07-28,shipped,partner
1778,141,2026-05-23,delivered,mobile
1779,35,2026-06-28,delivered,partner
1780,466,2026-03-15,delivered,mobile
1781,63,2026-01-10,placed,web
1782,393,2025-12-19,delivered,web
1783,107,2026-03-22,placed,web
1784,328,2026-06-26,delivered,web
1785,176,2026-01-26,delivered,web
1786,6,2025-11-11,placed,partner
1787,168,2026-06-14,delivered,web
1788,35,2025-08-17,delivered,web
1789,487,2026-02-15,placed,mobile
1790,431,2025-09-26,shipped,web
1791,52,2025-10-04,shipped,web
1792,201,2025-09-30,placed,mobile
1793,347,2025-11-22,shipped,web
1794,111,2026-07-06,placed,mobile
1795,111,2026-02-17,delivered,mobile
1796,416,2026-03-30,delivered,mobile
1797,460,2025-08-27,delivered,web
1798,27,2026-05-08,placed,mobile
1799,393,2025-10-17,cancelled,web
1800,123,2025-10-16,placed,web
1801,8,2025-12-25,delivered,mobile
1802,33,2025-10-26,cancelled,web
1803,428,2026-06-11,shipped,web
1804,213,2026-03-25,placed,web
1805,288,2026-05-22,shipped,web
1806,278,2026-01-24,cancelled,web
1807,110,2025-08-29,delivered,web
1808,206,2026-06-05,shipped,web
1809,235,2025-10-26,placed,mobile
1810,333,2026-05-21,delivered,web
1811,112,2026-02-01,shipped,mobile
1812,53,2026-07-05,delivered,partner
1813,436,2026-04-23,shipped,partner
1814,308,2025-12-19,cancelled,mobile
1815,348,2026-06-26,placed,web
1816,390,2026-06-23,shipped,partner
1817,247,2025-08-09,shipped,mobile
1818,300,2026-02-20,delivered,mobile
1819,120,2026-03-20,delivered,partner
1820,120,2025-07-16,delivered,partner
1821,159,2025-11-04,delivered,mobile
1822,318,2025-08-15,placed,web
1823,152,2025-10-17,shipped,web
1824,20,2025-11-04,cancelled,mobile
1825,485,2026-02-18,delivered,web
1826,143,2025-12-15,delivered,mobile
1827,267,2026-02-03,delivered,web
1828,13,2025-10-31,delivered,web
1829,125,2025-10-19,delivered,partner
1830,341,2025-11-10,delivered,mobile
1831,114,2026-05-13,delivered,web
1832,94,2026-02-17,delivered,web
1833,252,2025-08-10,cancelled,web
1834,73,2025-10-18,placed,web
1835,282,2025-10-18,shipped,web
1836,372,2026-03-02,shipped,mobile
1837,126,2026-02-08,shipped,web
1838,147,2026-04-27,delivered,mobile
1839,140,2026-03-09,placed,partner
1840,204,2026-01-15,shipped,web
1841,259,2026-05-14,delivered,mobile
1842,420,2026-03-09,placed,web
1843,438,2025-08-17,delivered,partner
1844,305,2026-04-07,shipped,mobile
1845,132,2026-01-16,delivered,web
1846,193,2026-04-19,delivered,web
1847,70,2026-03-03,shipped,partner
1848,3,2025-07-12,delivered,mobile
1849,192,2026-03-14,delivered,web
1850,203,2026-01-13,delivered,web
1851,302,2025-08-11,delivered,web
1852,472,2025-09-07,delivered,mobile
1853,100,2026-02-14,cancelled,mobile
1854,385,2025-12-31,delivered,web
1855,353,2026-01-10,delivered,mobile
1856,475,2026-02-08,delivered,web
1857,18,2026-01-07,delivered,mobile
1858,358,2026-06-11,delivered,web
1859,234,2026-06-19,placed,web
1860,297,2026-06-10,delivered,web
1861,395,2025-08-22,delivered,partner
1862,204,2026-07-02,delivered,partner
1863,266,2025-10-10,delivered,web
1864,219,2025-11-12,delivered,web
1865,273,2026-06-08,delivered,mobile
1866,376,2026-02-01,delivered,partner
1867,446,2025-08-20,placed,mobile
1868,409,2025-12-29,delivered,web
1869,108,2026-01-25,delivered,web
1870,87,2026-03-14,placed,web
1871,357,2026-02-04,delivered,mobile
1872,376,2026-02-11,shipped,web
1873,361,2025-09-12,shipped,web
1874,486,2025-08-31,delivered,mobile
1875,96,2025-10-16,placed,web
1876,389,2025-10-12,shipped,partner
1877,210,2026-02-16,delivered,mobile
1878,445,2026-05-27,shipped,web
1879,194,2025-09-07,shipped,web
1880,300,2025-11-03,delivered,mobile
1881,52,2025-07-10,placed,mobile
1882,4,2026-06-11,delivered,partner
1883,50,2025-10-22,delivered,web
1884,309,2026-03-29,cancelled,mobile
1885,478,2026-03-11,delivered,web
1886,220,2025-12-25,delivered,partner
1887,162,2025-11-05,cancelled,mobile
1888,194,2026-05-14,placed,web
1889,170,2025-08-26,placed,partner
1890,206,2025-09-15,placed,web
1891,272,2025-11-26,cancelled,mobile
1892,128,2026-01-10,delivered,mobile
1893,446,2026-03-06,delivered,mobile
1894,2,2026-05-28,cancelled,mobile
1895,9,2026-05-26,delivered,web
1896,414,2025-12-19,delivered,web
1897,249,2026-01-26,delivered,mobile
1898,179,2026-02-10,cancelled,partner
1899,244,2026-06-08,delivered,partner
1900,376,2026-01-19,shipped,web
1901,74,2026-03-29,delivered,mobile
1902,367,2026-03-21,placed,web
1903,45,2025-12-07,delivered,partner
1904,448,2026-03-02,shipped,web
1905,60,2026-03-09,delivered,web
1906,109,2025-10-01,delivered,mobile
1907,46,2025-08-29,delivered,mobile
1908,83,2025-12-20,cancelled,mobile
1909,113,2025-11-14,delivered,partner
1910,344,2025-09-07,delivered,partner
1911,325,2026-03-14,placed,mobile
1912,447,2025-10-28,cancelled,mobile
1913,308,2025-08-08,delivered,web
1914,368,2026-01-17,delivered,mobile
1915,495,2026-02-14,delivered,web
1916,60,2025-12-01,placed,web
1917,380,2026-05-05,cancelled,mobile
1918,60,2026-04-25,delivered,partner
1919,489,2026-01-16,delivered,web
1920,32,2026-05-04,delivered,mobile
1921,217,2025-12-16,delivered,mobile
1922,479,2025-09-08,delivered,mobile
1923,114,2025-08-29,delivered,web
1924,236,2025-12-14,placed,partner
1925,429,2025-10-26,delivered,web
1926,308,2025-11-28,placed,mobile
1927,411,2026-06-30,placed,web
1928,258,2026-06-23,placed,partner
1929,362,2026-04-25,delivered,mobile
1930,254,2025-12-02,delivered,web
1931,415,2025-12-23,shipped,mobile
1932,435,2025-10-29,delivered,web
1933,444,2025-10-05,delivered,mobile
1934,154,2026-06-08,cancelled,web
1935,12,2026-04-12,delivered,web
1936,243,2025-12-31,delivered,web
1937,271,2025-11-27,shipped,partner
1938,359,2026-04-12,delivered,web
1939,386,2026-04-29,delivered,web
1940,479,2026-07-04,shipped,mobile
1941,296,2025-09-14,delivered,web
1942,460,2025-09-18,shipped,mobile
1943,101,2026-06-04,placed,mobile
1944,295,2025-08-27,delivered,partner
1945,76,2026-01-14,cancelled,web
1946,431,2025-09-30,cancelled,web
1947,499,2026-03-05,shipped,web
1948,264,2026-06-03,shipped,web
1949,77,2026-05-23,delivered,web
1950,61,2025-11-06,delivered,web
1951,306,2025-10-02,delivered,web
1952,355,2026-06-14,delivered,mobile
1953,443,2026-06-03,delivered,mobile
1954,228,2026-01-10,placed,web
1955,63,2026-03-13,delivered,partner
1956,116,2025-07-17,delivered,partner
1957,246,2025-11-23,delivered,web
1958,304,2025-10-06,delivered,partner
1959,360,2026-02-13,shipped,web
1960,167,2025-08-07,delivered,partner
1961,276,2025-10-08,delivered,mobile
1962,202,2026-04-16,delivered,mobile
1963,272,2026-03-13,placed,mobile
1964,276,2026-07-06,delivered,mobile
1965,386,2025-10-20,cancelled,partner
1966,93,2026-05-08,delivered,web
1967,229,2025-12-13,placed,web
1968,106,2026-06-05,shipped,mobile
1969,436,2025-07-23,placed,web
1970,153,2026-01-08,cancelled,web
1971,484,2026-06-07,placed,web
1972,485,2026-03-28,cancelled,web
1973,274,2026-02-18,placed,web
1974,161,2026-03-30,cancelled,partner
1975,311,2026-04-07,delivered,mobile
1976,340,2025-07-28,shipped,web
1977,154,2025-10-24,cancelled,mobile
1978,111,2026-05-04,delivered,web
1979,319,2026-02-07,placed,web
1980,196,2026-06-03,cancelled,web
1981,43,2025-11-13,delivered,partner
1982,74,2026-04-06,shipped,mobile
1983,138,2026-05-26,delivered,web
1984,191,2026-04-20,delivered,mobile
1985,310,2025-09-27,delivered,web
1986,404,2026-02-13,delivered,partner
1987,127,2025-08-14,shipped,web
1988,351,2026-04-12,delivered,web
1989,46,2026-01-07,cancelled,mobile
1990,75,2025-10-29,shipped,web
1991,497,2025-10-27,delivered,web
1992,474,2025-09-07,shipped,mobile
1993,157,2026-05-03,delivered,web
1994,271,2025-12-31,delivered,partner
1995,283,2025-11-21,delivered,partner
1996,88,2025-12-15,cancelled,web
1997,177,2026-06-18,cancelled,web
1998,305,2026-01-28,delivered,web
1999,5,2026-06-22,delivered,web
2000,65,2025-09-17,delivered,mobile
2001,28,2026-05-29,cancelled,mobile
2002,128,2026-06-18,delivered,mobile
2003,94,2026-02-15,cancelled,mobile
2004,258,2025-11-29,shipped,web
2005,483,2025-10-31,shipped,partner
2006,486,2025-12-09,delivered,web
2007,47,2026-05-26,placed,mobile
2008,484,2025-08-22,shipped,web
2009,381,2025-11-29,delivered,web
2010,448,2025-07-11,cancelled,web
2011,261,2025-09-13,delivered,web
2012,347,2026-04-04,delivered,web
2013,316,2025-10-11,cancelled,mobile
2014,366,2026-02-08,delivered,mobile
2015,126,2026-06-09,cancelled,mobile
2016,451,2026-04-02,delivered,web
2017,230,2025-09-30,delivered,partner
2018,269,2025-10-29,shipped,web
2019,69,2026-03-26,delivered,web
2020,254,2026-01-16,shipped,partner
2021,174,2026-06-18,shipped,web
2022,393,2025-09-04,shipped,web
2023,136,2025-10-23,placed,mobile
2024,202,2025-10-25,cancelled,partner
2025,492,2026-05-31,delivered,partner
2026,479,2026-02-28,delivered,mobile
2027,30,2026-01-04,placed,web
2028,153,2026-01-03,placed,web
2029,370,2025-10-09,delivered,web
2030,221,2026-03-14,shipped,web
2031,461,2025-09-22,delivered,partner
2032,4,2025-09-23,delivered,web
2033,241,2026-01-24,delivered,web
2034,457,2025-10-07,delivered,web
2035,225,2026-06-07,delivered,web
2036,182,2026-02-13,placed,partner
2037,364,2025-10-15,placed,web
2038,69,2026-01-24,delivered,web
2039,17,2025-09-26,delivered,partner
2040,492,2026-06-11,cancelled,web
2041,251,2026-04-13,delivered,mobile
2042,66,2025-12-19,delivered,mobile
2043,205,2026-03-19,delivered,mobile
2044,423,2026-01-21,placed,partner
2045,406,2025-07-16,placed,web
2046,7,2026-06-21,shipped,mobile
2047,176,2026-02-10,cancelled,mobile
2048,223,2026-03-08,shipped,web
2049,390,2026-02-10,shipped,web
2050,262,2025-10-09,shipped,mobile
2051,443,2025-11-17,cancelled,web
2052,421,2026-02-10,shipped,mobile
2053,415,2025-08-27,delivered,web
2054,93,2025-10-10,cancelled,mobile
2055,325,2025-09-20,shipped,web
2056,20,2025-11-23,cancelled,partner
2057,219,2025-07-15,delivered,web
2058,27,2026-01-16,delivered,web
2059,325,2025-11-01,shipped,web
2060,32,2026-03-24,delivered,web
2061,57,2025-11-20,delivered,partner
2062,365,2026-02-05,shipped,partner
2063,94,2025-07-26,placed,mobile
2064,165,2025-10-22,shipped,web
2065,311,2025-08-26,delivered,web
2066,252,2026-01-08,shipped,web
2067,343,2025-07-12,delivered,mobile
2068,67,2025-12-22,delivered,mobile
2069,381,2026-05-03,delivered,web
2070,333,2025-11-24,shipped,web
2071,455,2025-08-29,placed,mobile
2072,62,2025-07-27,delivered,partner
2073,336,2025-10-11,shipped,web
2074,51,2025-08-13,cancelled,mobile
2075,155,2026-03-05,cancelled,web
2076,370,2025-09-22,placed,web
2077,282,2026-07-05,shipped,partner
2078,437,2026-04-18,cancelled,partner
2079,230,2026-05-24,delivered,partner
2080,35,2026-03-10,delivered,partner
2081,258,2025-07-17,shipped,web
2082,496,2025-09-10,shipped,partner
2083,32,2026-06-26,shipped,mobile
2084,254,2026-06-21,delivered,web
2085,39,2025-09-28,delivered,web
2086,288,2026-01-21,delivered,web
2087,95,2025-07-07,shipped,web
2088,357,2025-07-10,delivered,mobile
2089,234,2026-03-20,delivered,web
2090,156,2025-10-26,shipped,web
2091,61,2025-10-01,shipped,web
2092,150,2025-07-26,delivered,partner
2093,143,2025-09-12,shipped,mobile
2094,329,2025-11-10,cancelled,web
2095,60,2025-07-06,delivered,mobile
2096,498,2026-01-10,shipped,partner
2097,453,2026-04-13,shipped,web
2098,460,2026-05-15,shipped,partner
2099,321,2025-07-11,delivered,web
2100,495,2025-11-26,shipped,partner
2101,276,2026-06-07,cancelled,mobile
2102,400,2026-04-30,placed,mobile
2103,196,2026-06-05,shipped,mobile
2104,310,2026-04-14,shipped,web
2105,167,2025-11-20,shipped,mobile
2106,440,2026-01-24,shipped,web
2107,372,2026-02-13,delivered,partner
2108,48,2026-03-16,shipped,web
2109,442,2025-10-04,shipped,web
2110,374,2025-10-06,delivered,web
2111,84,2025-10-04,delivered,mobile
2112,97,2025-08-10,placed,web
2113,233,2026-06-01,cancelled,web
2114,270,2025-09-14,delivered,mobile
2115,309,2025-08-26,delivered,web
2116,424,2025-07-12,delivered,mobile
2117,23,2025-09-11,shipped,web
2118,74,2026-05-23,delivered,mobile
2119,5,2025-08-29,delivered,mobile
2120,437,2026-07-03,placed,web
2121,389,2026-04-20,delivered,mobile
2122,158,2025-12-22,delivered,web
2123,279,2026-06-25,shipped,web
2124,11,2025-07-28,placed,web
2125,262,2026-02-03,placed,partner
2126,13,2025-10-30,delivered,web
2127,336,2025-11-29,shipped,partner
2128,197,2026-06-22,delivered,mobile
2129,58,2026-03-14,shipped,web
2130,53,2025-11-27,delivered,mobile
2131,61,2026-01-06,cancelled,partner
2132,459,2025-07-28,delivered,web
2133,272,2025-12-24,delivered,mobile
2134,77,2026-06-12,delivered,mobile
2135,147,2025-12-31,delivered,web
2136,256,2026-06-09,delivered,web
2137,465,2026-07-05,delivered,mobile
2138,442,2025-09-20,delivered,web
2139,76,2026-01-21,delivered,mobile
2140,500,2026-03-07,delivered,web
2141,219,2025-11-25,placed,web
2142,66,2025-10-07,delivered,web
2143,254,2026-02-08,delivered,partner
2144,309,2026-05-27,shipped,mobile
2145,335,2025-11-08,delivered,web
2146,276,2026-04-05,delivered,web
2147,118,2026-01-18,placed,mobile
2148,270,2026-04-27,delivered,mobile
2149,113,2026-06-30,placed,web
2150,105,2025-07-14,delivered,web
2151,69,2025-08-31,placed,web
2152,435,2025-09-15,shipped,web
2153,437,2026-04-14,cancelled,partner
2154,125,2025-10-21,delivered,web
2155,71,2025-09-04,cancelled,mobile
2156,194,2025-07-19,delivered,web
2157,28,2026-06-30,placed,mobile
2158,245,2026-05-06,delivered,web
2159,188,2025-09-16,placed,web
2160,292,2026-02-04,placed,web
2161,381,2025-09-15,delivered,mobile
2162,154,2026-03-03,delivered,web
2163,401,2026-06-01,delivered,web
2164,80,2025-08-05,delivered,web
2165,385,2025-10-02,delivered,web
2166,427,2026-02-07,delivered,partner
2167,284,2026-07-05,delivered,partner
2168,257,2025-12-09,delivered,web
2169,81,2025-11-22,cancelled,web
2170,487,2025-09-08,delivered,web
2171,29,2025-10-26,delivered,mobile
2172,500,2026-04-18,delivered,web
2173,355,2026-03-02,delivered,mobile
2174,208,2026-01-16,shipped,mobile
2175,332,2026-02-08,shipped,web
2176,40,2026-01-07,delivered,mobile
2177,15,2025-11-05,shipped,web
2178,34,2025-10-22,delivered,mobile
2179,159,2025-10-10,delivered,mobile
2180,17,2025-11-06,shipped,partner
2181,290,2025-07-28,delivered,mobile
2182,24,2025-07-30,shipped,partner
2183,5,2026-01-04,delivered,partner
2184,257,2025-10-13,shipped,web
2185,183,2025-09-10,delivered,web
2186,209,2026-03-20,placed,mobile
2187,77,2025-07-18,delivered,web
2188,301,2025-07-25,shipped,web
2189,238,2025-08-15,delivered,web
2190,368,2025-11-01,delivered,mobile
2191,335,2025-09-16,delivered,web
2192,494,2026-03-19,delivered,mobile
2193,334,2026-03-30,cancelled,web
2194,403,2025-09-11,shipped,web
2195,439,2026-02-11,placed,mobile
2196,350,2026-01-20,shipped,partner
2197,311,2025-08-13,cancelled,mobile
2198,255,2025-08-24,delivered,web
2199,446,2025-12-11,delivered,partner
2200,401,2025-08-19,delivered,web
2201,87,2025-12-04,shipped,web
2202,187,2026-01-02,placed,web
2203,396,2026-02-26,shipped,web
2204,132,2026-02-17,delivered,web
2205,64,2026-04-23,delivered,web
2206,147,2026-01-27,delivered,mobile
2207,349,2025-09-10,delivered,web
2208,320,2025-12-13,delivered,mobile
2209,260,2026-02-21,shipped,partner
2210,350,2025-07-27,delivered,mobile
2211,380,2025-11-08,delivered,mobile
2212,80,2025-08-28,shipped,web
2213,205,2025-08-12,shipped,partner
2214,343,2025-08-22,shipped,web
2215,274,2026-03-01,placed,web
2216,56,2026-01-25,delivered,web
2217,169,2025-08-08,shipped,partner
2218,249,2025-10-22,delivered,web
2219,143,2026-02-23,placed,web
2220,241,2025-09-18,delivered,web
2221,17,2026-05-09,delivered,web
2222,414,2026-01-07,delivered,partner
2223,110,2025-08-02,shipped,web
2224,389,2026-06-21,delivered,web
2225,91,2025-08-17,placed,web
2226,42,2025-12-05,delivered,web
2227,215,2026-03-31,shipped,partner
2228,95,2025-08-02,placed,partner
2229,176,2025-12-05,shipped,web
2230,215,2026-03-09,delivered,mobile
2231,83,2026-06-27,delivered,partner
2232,293,2026-01-21,delivered,mobile
2233,458,2026-05-07,shipped,mobile
2234,297,2026-05-17,placed,mobile
2235,422,2025-12-15,placed,partner
2236,479,2025-09-19,delivered,web
2237,406,2026-06-16,delivered,web
2238,2,2026-02-21,cancelled,partner
2239,325,2026-02-21,delivered,mobile
2240,19,2025-10-25,delivered,web
2241,357,2026-04-11,delivered,mobile
2242,111,2025-12-31,shipped,web
2243,348,2026-04-27,cancelled,web
2244,187,2025-07-14,shipped,web
2245,420,2025-09-07,delivered,mobile
2246,234,2026-02-02,delivered,web
2247,278,2026-02-09,delivered,mobile
2248,59,2025-10-04,delivered,web
2249,284,2026-05-06,shipped,web
2250,146,2026-06-08,delivered,web
2251,146,2026-06-30,delivered,partner
2252,439,2025-08-25,cancelled,mobile
2253,54,2025-08-20,delivered,mobile
2254,211,2025-08-28,delivered,mobile
2255,475,2026-04-10,placed,web
2256,298,2025-07-22,delivered,partner
2257,109,2025-10-28,delivered,mobile
2258,59,2025-10-14,delivered,partner
2259,180,2026-02-28,delivered,mobile
2260,361,2026-01-24,placed,web
2261,115,2026-03-22,shipped,partner
2262,136,2025-12-10,delivered,mobile
2263,213,2026-06-15,shipped,partner
2264,213,2025-07-22,placed,web
2265,192,2026-03-28,delivered,mobile
2266,172,2025-10-01,cancelled,partner
2267,124,2026-04-16,cancelled,web
2268,330,2026-01-23,delivered,mobile
2269,296,2026-02-10,placed,mobile
2270,373,2025-10-02,delivered,web
2271,82,2026-02-14,shipped,mobile
2272,65,2026-03-21,placed,mobile
2273,201,2026-05-23,cancelled,mobile
2274,82,2025-12-18,shipped,web
2275,224,2025-07-11,delivered,mobile
2276,15,2026-05-18,delivered,partner
2277,41,2026-04-24,delivered,mobile
2278,67,2026-02-23,delivered,mobile
2279,96,2025-11-05,delivered,web
2280,100,2026-04-06,delivered,mobile
2281,414,2026-01-15,delivered,mobile
2282,141,2025-08-17,cancelled,mobile
2283,327,2026-04-28,delivered,web
2284,475,2026-05-07,placed,web
2285,135,2025-10-06,placed,web
2286,186,2025-10-20,delivered,web
2287,12,2026-02-02,placed,partner
2288,40,2025-10-21,delivered,web
2289,161,2026-05-26,cancelled,mobile
2290,93,2025-12-05,placed,web
